Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","012","Algérie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","89.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","25.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","25","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","24.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2016","2016","km","0.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","012","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","0.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","012","Algérie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","km","0.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","012","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","11888.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","012","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","11809.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","012","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","11725.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","012","Algérie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","25","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","23","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","22","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-1.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","012","Algérie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.92","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","012","Algérie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.84","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","012","Algérie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","8.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","9.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","12.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","26","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","27","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","51","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2299","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2294","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","012","Algérie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2291","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","141","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","141","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","142","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","27","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","104.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","104.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","104.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","62.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","63","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","64","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2016","2016","km","9.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","9.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","km","9.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","51879.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","53071.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","53431.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.68","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.59","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.59","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","18.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","16.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","15.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","276","Allemagne","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","13","E","Valeur estimée",""
